stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
"acc_4_191_475","191","Paseo Castellana impares","Paseo de la Castellana 125",40.458460000000000,-3.690310000000000,,"http://www.crtm.es",2,"est_4_191",,0
"acc_4_191_476","191","Paseo Castellana pares","Paseo de la Castellana 162",40.458460000000000,-3.689650000000000,,"http://www.crtm.es",2,"est_4_191",,0
"acc_4_192_477","192","Plaza de Lima","Paseo de la Castellana 101",40.451510000000000,-3.691310000000000,,"http://www.crtm.es",2,"est_4_192",,0
"acc_4_192_478","192","Paseo Castellana pares","Paseo de la Castellana 136",40.451450000000000,-3.690390000000000,,"http://www.crtm.es",2,"est_4_192",,0
"acc_4_192_479","192","Paseo Castellana impares","Paseo de la Castellana 101",40.453830000000000,-3.690760000000000,,"http://www.crtm.es",2,"est_4_192",,0
"acc_4_192_480","192","Paseo Castellana pares","Paseo de la Castellana 142 B",40.453810000000000,-3.690260000000000,,"http://www.crtm.es",2,"est_4_192",,0
"acc_4_199_481","199","El Lago","Paseo de la Puerta del Ángel SN",40.416520000000000,-3.734770000000000,,"http://www.crtm.es",2,"est_4_199",,0
"acc_4_2_5","2","Capitán Blanco Argibay","Calle de Bravo Murillo 324",40.464090000000000,-3.695770000000000,,"http://www.crtm.es",2,"est_4_2",,0
"acc_4_2_6","2","Aníbal","Calle de Bravo Murillo 350",40.464790000000000,-3.693990000000000,,"http://www.crtm.es",2,"est_4_2",,0
"acc_4_20_66","20","Norte pares","Avda de la Albufera 54",40.396150000000000,-3.665270000000000,,"http://www.crtm.es",2,"est_4_20",,0
"acc_4_20_67","20","Norte impares","Avda de la Albufera 47",40.396260000000000,-3.665170000000000,,"http://www.crtm.es",2,"est_4_20",,0
"acc_4_20_68","20","Sur impares","Avda de la Albufera 69",40.395360000000000,-3.663410000000000,,"http://www.crtm.es",2,"est_4_20",,0
"acc_4_20_69","20","Sur pares","Avda de la Albufera 76",40.395230000000000,-3.663520000000000,,"http://www.crtm.es",2,"est_4_20",,0
"acc_4_200_482","200","Villamanín","Calle de Villamanin 27",40.407660000000000,-3.752880000000000,,"http://www.crtm.es",2,"est_4_200",,0
"acc_4_200_483","200","Venta del Batán","Paseo de la Venta 1",40.408050000000000,-3.753230000000000,,"http://www.crtm.es",2,"est_4_200",,0
"acc_4_202_484","202","Sedano","Calle de Fuentesauco 44",40.397110000000000,-3.774110000000000,,"http://www.crtm.es",2,"est_4_202",,0
"acc_4_202_485","202","Crta. Carabanchel - Aravaca","Calle de Arenas de San Pedro 2",40.397090000000000,-3.774790000000000,,"http://www.crtm.es",2,"est_4_202",,0
"acc_4_202_486","202","Ascensor","Ctra de Carabanchel a Aravaca 56",40.397180000000000,-3.774210000000000,,"http://www.crtm.es",2,"est_4_202",,0
"acc_4_203_487","203","Pº de Extremadura","Paseo de Extremadura 573",40.377570000000000,-3.792500000000000,,"http://www.crtm.es",2,"est_4_203",,0
"acc_4_203_488","203","Pº de los Húsares","Paseo de Húsares 46",40.378410000000000,-3.792490000000000,,"http://www.crtm.es",2,"est_4_203",,0
"acc_4_203_489","203","Ascensor nº2","Paseo de Extremadura 573",40.377580000000000,-3.792460000000000,,"http://www.crtm.es",2,"est_4_203",,0
"acc_4_203_490","203","Ascensor nº1","Col  Militar de Cuatro Vientos 6 A",40.378220000000000,-3.792740000000000,,"http://www.crtm.es",2,"est_4_203",,0
"acc_4_204_491","204","Avenida de la Libertad pares","Avda de la Libertad 2",40.349620000000000,-3.807350000000000,,"http://www.crtm.es",2,"est_4_204",,0
"acc_4_204_492","204","Avenida de la Libertad impares","Avda de la Libertad 13",40.349820000000000,-3.807680000000000,,"http://www.crtm.es",2,"est_4_204",,0
"acc_4_204_493","204","Ascensor","Avda de la Libertad 13",40.350010000000000,-3.807450000000000,,"http://www.crtm.es",2,"est_4_204",,0
"acc_4_205_494","205","Avenida de la Libertad pares","Avda de la Libertad 2",40.345430000000000,-3.811610000000000,,"http://www.crtm.es",2,"est_4_205",,0
"acc_4_205_495","205","Avenida de la Libertad impares","Avda de la Libertad 3",40.345990000000000,-3.811530000000000,,"http://www.crtm.es",2,"est_4_205",,0
"acc_4_205_496","205","Ascensor","Avda de la Libertad 2",40.345570000000000,-3.811520000000000,,"http://www.crtm.es",2,"est_4_205",,0
"acc_4_205_497","205","Olímpico Francisco Fernández Ochoa","Calle  Olímpico Francisco Fernández Ochoa SN",40.344740000000000,-3.812920000000000,,"http://www.crtm.es",2,"est_4_205",,0
"acc_4_207_498","207","Avda. de Abrantes impares","Avda de Abrantes 79",40.380520000000000,-3.728250000000000,,"http://www.crtm.es",2,"est_4_207",,0
"acc_4_207_499","207","Avda. de Abrantes pares","Avda de Abrantes 52",40.381040000000000,-3.728090000000000,,"http://www.crtm.es",2,"est_4_207",,0
"acc_4_207_500","207","Ascensor","Avda de Abrantes 54",40.380670000000000,-3.728350000000000,,"http://www.crtm.es",2,"est_4_207",,0
"acc_4_208_501","208","Avda. de Abrantes pares - Besolla","Avda de Abrantes 122",40.376030000000000,-3.734370000000000,,"http://www.crtm.es",2,"est_4_208",,0
"acc_4_208_502","208","Avda. de Abrantes impares - Besolla","Avda de Abrantes 289",40.375870000000000,-3.734060000000000,,"http://www.crtm.es",2,"est_4_208",,0
"acc_4_208_503","208","Ascensor","Avda de Abrantes 122",40.375870000000000,-3.734600000000000,,"http://www.crtm.es",2,"est_4_208",,0
"acc_4_21_70","21","Albufera pares","Avda de la Albufera 108",40.393300000000000,-3.659850000000000,,"http://www.crtm.es",2,"est_4_21",,0
"acc_4_21_71","21","Rogelio Folgueras","Avda de la Albufera 117",40.393420000000000,-3.659750000000000,,"http://www.crtm.es",2,"est_4_21",,0
"acc_4_21_72","21","Albufera impares","Avda de la Albufera 145",40.392360000000000,-3.657740000000000,,"http://www.crtm.es",2,"est_4_21",,0
"acc_4_21_73","21","Teniente Muñoz Díaz","Avda de la Albufera 130",40.392240000000000,-3.657850000000000,,"http://www.crtm.es",2,"est_4_21",,0
"acc_4_210_504","210","Avda. de Leganés","Avda de Leganés SN",40.349850000000000,-3.821510000000000,,"http://www.crtm.es",2,"est_4_210",,0
"acc_4_210_505","210","Ascensor","Avda de Leganés SN",40.349570000000000,-3.821050000000000,,"http://www.crtm.es",2,"est_4_210",,0
"acc_4_211_506","211","Avda. Móstoles-Navalcarnero","Paseo de Extremadura 13",40.349910000000000,-3.831500000000000,,"http://www.crtm.es",2,"est_4_211",,0
"acc_4_211_507","211","Avda. Móstoles-Bailén","Paseo de Extremadura 17",40.349540000000000,-3.831980000000000,,"http://www.crtm.es",2,"est_4_211",,0
"acc_4_211_508","211","Ascensor exterior","Avda de Móstoles 12",40.349930000000000,-3.831920000000000,,"http://www.crtm.es",2,"est_4_211",,0
"acc_4_211_509","211","Avda. Móstoles","Avda de Móstoles 12",40.350020000000000,-3.831920000000000,,"http://www.crtm.es",2,"est_4_211",,0
"acc_4_211_582","211","C/ Berlín Hospital","Calle de Berlín 2",40.349900000000000,-3.832500000000000,,"http://www.crtm.es",2,"est_4_211",,0
"acc_4_211_583","211","C/ Berlín por 2º vestíbulo renfe","Calle de Berlín 2",40.350550000000000,-3.831850000000000,,"http://www.crtm.es",2,"est_4_211",,0
"acc_4_211_584","211","Ascensor exterior RENFE","Calle de Berlín 2",40.350200000000000,-3.832270000000000,,"http://www.crtm.es",2,"est_4_211",,0
"acc_4_212_510","212","Estambul","Calle de Estambul 16",40.346160000000000,-3.849290000000000,,"http://www.crtm.es",2,"est_4_212",,0
"acc_4_212_511","212","Ascensor","Calle de Estambul 16",40.346030000000000,-3.849250000000000,,"http://www.crtm.es",2,"est_4_212",,0
"acc_4_213_512","213","Avda. Alcalde de Móstoles","Avda del Alcalde de Móstoles 35",40.334760000000000,-3.872170000000000,,"http://www.crtm.es",2,"est_4_213",,0
"acc_4_213_513","213","Ascensor","Avda del Alcalde de Móstoles 35",40.334800000000000,-3.872130000000000,,"http://www.crtm.es",2,"est_4_213",,0
"acc_4_213_576","213","Avda. Alcalde de Móstoles","Avda del Alcalde de Móstoles 35",40.334750000000000,-3.872150000000000,,"http://www.crtm.es",2,"est_4_213",,0
"acc_4_214_514","214","Paseo de la Estación","Paseo de la Estación 13",40.328540000000000,-3.863490000000000,,"http://www.crtm.es",2,"est_4_214",,0
"acc_4_214_515","214","Ascensor exterior RENFE 1","Paseo de la Estación 13",40.328660000000000,-3.863400000000000,,"http://www.crtm.es",2,"est_4_214",,0
"acc_4_214_586","214","Goya","Calle  Parque Vosa 35",40.328970000000000,-3.863850000000000,,"http://www.crtm.es",2,"est_4_214",,0
"acc_4_214_587","214","Ascensor exterior RENFE 2","Calle  Parque Vosa 35",40.328910000000000,-3.863680000000000,,"http://www.crtm.es",2,"est_4_214",,0
"acc_4_215_516","215","Pza. de Pradillo","Plaza del Pradillo SN",40.321500000000000,-3.864580000000000,,"http://www.crtm.es",2,"est_4_215",,0
"acc_4_215_517","215","Ascensor","Plaza del Pradillo SN",40.321630000000000,-3.864700000000000,,"http://www.crtm.es",2,"est_4_215",,0
"acc_4_216_518","216","Río Ebro - Río Sella","Calle del Río Sella 10",40.316360000000000,-3.874640000000000,,"http://www.crtm.es",2,"est_4_216",,0
"acc_4_216_519","216","Ascensor","Calle del Río Sella 10",40.316450000000000,-3.874560000000000,,"http://www.crtm.es",2,"est_4_216",,0
"acc_4_217_520","217","Manuela Malasaña","Cmno de la Magdalena SN",40.309130000000000,-3.864870000000000,,"http://www.crtm.es",2,"est_4_217",,0
"acc_4_217_521","217","Ascensor","Cmno de la Magdalena SN",40.309140000000000,-3.864710000000000,,"http://www.crtm.es",2,"est_4_217",,0
"acc_4_218_522","218","Avda. de Pablo Iglesias","Avda de Pablo Iglesias 1",40.296400000000000,-3.837580000000000,,"http://www.crtm.es",2,"est_4_218",,0
"acc_4_218_523","218","Pza. de la Concordia","Calle de la Alegría 4",40.297100000000000,-3.837590000000000,,"http://www.crtm.es",2,"est_4_218",,0
"acc_4_218_524","218","Ascensor","Calle de la Alegría 4",40.296880000000000,-3.837530000000000,,"http://www.crtm.es",2,"est_4_218",,0
"acc_4_219_525","219","Cº del Molino - Hospital","Cmno del Molino 2",40.285770000000000,-3.816560000000000,,"http://www.crtm.es",2,"est_4_219",,0
"acc_4_219_526","219","Cº del Molino - Universidad","Cmno del Molino SN",40.285190000000000,-3.817280000000000,,"http://www.crtm.es",2,"est_4_219",,0
"acc_4_219_527","219","Ascensor","Cmno del Molino 2",40.285740000000000,-3.816680000000000,,"http://www.crtm.es",2,"est_4_219",,0
"acc_4_22_74","22","Pío Felipe","Avda de la Albufera 179",40.391720000000000,-3.654010000000000,,"http://www.crtm.es",2,"est_4_22",,0
"acc_4_22_75","22","Buenos Aires","Avda de la Albufera 140",40.391400000000000,-3.653940000000000,,"http://www.crtm.es",2,"est_4_22",,0
"acc_4_220_528","220","Francia","Calle de Francia 34",40.285170000000000,-3.805960000000000,,"http://www.crtm.es",2,"est_4_220",,0
"acc_4_220_529","220","Ascensor","Calle de Francia 36",40.285290000000000,-3.806440000000000,,"http://www.crtm.es",2,"est_4_220",,0
"acc_4_221_530","221","Pº de la Estación","Paseo de la Estación SN",40.282670000000000,-3.798850000000000,,"http://www.crtm.es",2,"est_4_221",,0
"acc_4_221_531","221","Ascensor no acceso independiente","Calle de la Estación SN",40.282600000000000,-3.798880000000000,,"http://www.crtm.es",2,"est_4_221",,0
"acc_4_221_589","221","Paseo de Roma","Plaza  Constitución SN",40.283130000000000,-3.799670000000000,,"http://www.crtm.es",2,"est_4_221",,0
"acc_4_221_590","221","Ascensor exterior RENFE","Plaza  Constitución SN",40.282670000000000,-3.799850000000000,,"http://www.crtm.es",2,"est_4_221",,0
"acc_4_222_532","222","Avda. de los Estados","Avda de los Estados 10",40.286550000000000,-3.787390000000000,,"http://www.crtm.es",2,"est_4_222",,0
"acc_4_222_533","222","La Habana","Calle de la Habana 2",40.287000000000000,-3.787000000000000,,"http://www.crtm.es",2,"est_4_222",,0
"acc_4_222_534","222","Ascensor","Calle de Venezuela 2",40.286600000000000,-3.787000000000000,,"http://www.crtm.es",2,"est_4_222",,0
"acc_4_223_535","223","Las Ciencias","Calle de las Ciencias 14",40.289010000000000,-3.756840000000000,,"http://www.crtm.es",2,"est_4_223",,0
"acc_4_223_536","223","Ascensor","Calle de las Ciencias 14",40.288560000000000,-3.756750000000000,,"http://www.crtm.es",2,"est_4_223",,0
"acc_4_224_537","224","Senda de Mafalda","Avda de las Arcas del agua 9",40.293450000000000,-3.746210000000000,,"http://www.crtm.es",2,"est_4_224",,0
"acc_4_224_538","224","Ascensor","Avda de las Arcas del agua 9",40.293360000000000,-3.745840000000000,,"http://www.crtm.es",2,"est_4_224",,0
"acc_4_225_539","225","Ferrocarril - El Greco","Calle del Greco 2",40.300770000000000,-3.736280000000000,,"http://www.crtm.es",2,"est_4_225",,0
"acc_4_225_540","225","Ascensor","Calle del Greco 8",40.300880000000000,-3.736790000000000,,"http://www.crtm.es",2,"est_4_225",,0
"acc_4_226_543","226","Paseo del Ferrocarril","Calle del Muelle 1",40.310000000000000,-3.734180000000000,,"http://www.crtm.es",2,"est_4_226",,0
"acc_4_226_544","226","Ramon y Cajal","Calle  Ferrocarril SN",40.309970000000000,-3.733860000000000,,"http://www.crtm.es",2,"est_4_226",,0
"acc_4_226_545","226","Ascensor exterior RENFE 1","Calle  Ferrocarril SN",40.309890000000000,-3.733940000000000,,"http://www.crtm.es",2,"est_4_226",,0
"acc_4_227_546","227","Avda. de España pares","Avda de España 16",40.311650000000000,-3.722400000000000,,"http://www.crtm.es",2,"est_4_227",,0
"acc_4_227_547","227","Avda. de España impares","Avda de España 5",40.311790000000000,-3.722640000000000,,"http://www.crtm.es",2,"est_4_227",,0
"acc_4_227_548","227","Ascensor","Avda de España 9",40.312090000000000,-3.722380000000000,,"http://www.crtm.es",2,"est_4_227",,0
"acc_4_228_1084","228","C. Gitanilla","Calle de la Gitanilla SN",40.318180000000000,-3.709250000000000,,"http://www.crtm.es",2,"est_4_228",,0
"acc_4_228_1085","228","Ascensor","Calle de la Gitanilla SN",40.318190000000000,-3.709260000000000,,"http://www.crtm.es",2,"est_4_228",,0
"acc_4_228_549","228","Avda. del Casar","Avda del Casar SN",40.318700000000000,-3.710010000000000,,"http://www.crtm.es",2,"est_4_228",,0
"acc_4_228_550","228","Ascensor","Avda del Casar SN",40.318410000000000,-3.710050000000000,,"http://www.crtm.es",2,"est_4_228",,0
"acc_4_229_551","229","Avda. de Rigoberta Menchú","Avda  Rigoberta Menchú 3",40.324330000000000,-3.718380000000000,,"http://www.crtm.es",2,"est_4_229",,0
"acc_4_229_552","229","Ascensor","Avda de Rigoberta Menchú 3",40.324160000000000,-3.718010000000000,,"http://www.crtm.es",2,"est_4_229",,0
"acc_4_23_76","23","Albufera impares","Calle de Santillana del Mar 19",40.390150000000000,-3.645270000000000,,"http://www.crtm.es",2,"est_4_23",,0
"acc_4_23_77","23","Albufera pares","Avda de la Albufera 248",40.389690000000000,-3.645620000000000,,"http://www.crtm.es",2,"est_4_23",,0
"acc_4_23_78","23","Ascensor","Calle de la Albufera 246",40.389890000000000,-3.645450000000000,,"http://www.crtm.es",2,"est_4_23",,0
"acc_4_230_553","230","El Bercial","Avda  Comandante José Manuel Ripollés 4",40.329460000000000,-3.729970000000000,,"http://www.crtm.es",2,"est_4_230",,0
"acc_4_231_555","231","Avda. Rey Juan Carlos I pares","Avda  Rey Juan Carlos I 108",40.336440000000000,-3.739990000000000,,"http://www.crtm.es",2,"est_4_231",,0
"acc_4_231_556","231","Avda. Rey Juan Carlos I impares","Avda  Rey Juan Carlos I 85",40.336860000000000,-3.740260000000000,,"http://www.crtm.es",2,"est_4_231",,0
"acc_4_231_557","231","Ascensor","Avda  Rey Juan Carlos I SN",40.336560000000000,-3.740490000000000,,"http://www.crtm.es",2,"est_4_231",,0
"acc_4_232_558","232","Avda. Rey Juan Carlos I pares","Avda  Rey Juan Carlos I 32",40.334460000000000,-3.752350000000000,,"http://www.crtm.es",2,"est_4_232",,0
"acc_4_232_559","232","Avda. Rey Juan Carlos I impares","Avda  Rey Juan Carlos I 25",40.334790000000000,-3.752350000000000,,"http://www.crtm.es",2,"est_4_232",,0
"acc_4_232_560","232","Ascensor","Avda  Rey Juan Carlos I 25",40.334650000000000,-3.752470000000000,,"http://www.crtm.es",2,"est_4_232",,0
"acc_4_233_561","233","Casa del Reloj","Avda  Gibraltar 2",40.326740000000000,-3.759330000000000,,"http://www.crtm.es",2,"est_4_233",,0
"acc_4_233_562","233","Avda. de Gibraltar impares","Avda  Gibraltar 13",40.326860000000000,-3.759550000000000,,"http://www.crtm.es",2,"est_4_233",,0
"acc_4_233_563","233","Ascensor","Avda de Gibraltar 2",40.326500000000000,-3.759560000000000,,"http://www.crtm.es",2,"est_4_233",,0
"acc_4_234_564","234","Avda. de Orellana","Avda  Orellana 3",40.322130000000000,-3.768520000000000,,"http://www.crtm.es",2,"est_4_234",,0
"acc_4_234_565","234","Hospital Severo Ochoa","Avda  Orellana 3",40.321420000000000,-3.768670000000000,,"http://www.crtm.es",2,"est_4_234",,0
"acc_4_234_566","234","Ascensor","Avda  Orellana 3",40.321830000000000,-3.768650000000000,,"http://www.crtm.es",2,"est_4_234",,0
"acc_4_235_567","235","Avda. del Cobre","Calle del Cobre SN",40.329060000000000,-3.771690000000000,,"http://www.crtm.es",2,"est_4_235",,0
"acc_4_235_568","235","Ascensor","Calle  Virgen del Camino 3",40.328600000000000,-3.771130000000000,,"http://www.crtm.es",2,"est_4_235",,0
"acc_4_235_592","235","Virgen del Camino","Calle  Virgen del Camino 1",40.328700000000000,-3.771040000000000,,"http://www.crtm.es",2,"est_4_235",,0
"acc_4_235_593","235","Ascensor exterior RENFE","Calle  Virgen del Camino 5",40.328570000000000,-3.771180000000000,,"http://www.crtm.es",2,"est_4_235",,0
"acc_4_236_569","236","Avda. del Mar Mediterráneo","Avda del Mar Mediterráneo SN",40.335900000000000,-3.776040000000000,,"http://www.crtm.es",2,"est_4_236",,0
"acc_4_236_570","236","La Encina","Calle de la Encina SN",40.336460000000000,-3.775730000000000,,"http://www.crtm.es",2,"est_4_236",,0
"acc_4_236_571","236","Ascensor","Avda del Mar Mediterráneo SN",40.336330000000000,-3.776100000000000,,"http://www.crtm.es",2,"est_4_236",,0
"acc_4_24_79","24","Rafael Alberti - Ambulatorio","Avda de la Albufera 285",40.387570000000000,-3.639980000000000,,"http://www.crtm.es",2,"est_4_24",,0
"acc_4_24_80","24","Albufera pares","Avda de la Albufera 280",40.386860000000000,-3.639590000000000,,"http://www.crtm.es",2,"est_4_24",,0
"acc_4_24_81","24","Aparcamiento","Avda de la Albufera 278",40.387060000000000,-3.639800000000000,,"http://www.crtm.es",2,"est_4_24",,0
"acc_4_24_82","24","Ascensor","Avda de la Albufera 285",40.387370000000000,-3.639710000000000,,"http://www.crtm.es",2,"est_4_24",,0
"acc_4_25_577","25","Acceso Glorieta RENFE","Calle de Jesús del Pino 32",40.381960000000000,-3.624530000000000,,"http://www.crtm.es",2,"est_4_25",,0
"acc_4_25_83","25","Avenida de la Democracia","Avda de la Democracia 1",40.382240000000000,-3.624980000000000,,"http://www.crtm.es",2,"est_4_25",,0
"acc_4_25_84","25","Correspondencia RENFE","Calle de Sierra de Guadalupe 23",40.382080000000000,-3.624670000000000,,"http://www.crtm.es",2,"est_4_25",,0
"acc_4_25_85","25","Ascensor exterior RENFE","Avda de la Democracia 1",40.382080000000000,-3.624730000000000,,"http://www.crtm.es",2,"est_4_25",,0
"acc_4_25_86","25","Avda. de la Democracia - Arboleda","Avda de la Democracia 4",40.383100000000000,-3.625080000000000,,"http://www.crtm.es",2,"est_4_25",,0
"acc_4_252_623","252","Corbeta","Calle de la Corbeta 12",40.457390000000000,-3.588100000000000,,"http://www.crtm.es",2,"est_4_252",,0
"acc_4_252_624","252","Ascensor","Calle de la Corbeta 14",40.457530000000000,-3.587750000000000,,"http://www.crtm.es",2,"est_4_252",,0
"acc_4_253_625","253","Velero","Calle de Velero 15",40.452940000000000,-3.594940000000000,,"http://www.crtm.es",2,"est_4_253",,0
"acc_4_253_626","253","Ascensor","Calle de Velero 17",40.453310000000000,-3.594380000000000,,"http://www.crtm.es",2,"est_4_253",,0
"acc_4_253_627","253","Pinos de Osuna","Calle de Pinos de Osuna 15",40.453610000000000,-3.593540000000000,,"http://www.crtm.es",2,"est_4_253",,0
"acc_4_254_628","254","Avda. Los Poblados impares","Avda de los Poblados 91",40.373850000000000,-3.740050000000000,,"http://www.crtm.es",2,"est_4_254",,0
"acc_4_254_629","254","Avda. Los Poblados pares","Avda de los Poblados 96",40.373460000000000,-3.739910000000000,,"http://www.crtm.es",2,"est_4_254",,0
"acc_4_254_630","254","Ascensor","Avda de los Poblados 96",40.373450000000000,-3.739990000000000,,"http://www.crtm.es",2,"est_4_254",,0
"acc_4_255_631","255","Avda. Carabanchel Alto","Avda de Carabanchel Alto 15",40.371990000000000,-3.751800000000000,,"http://www.crtm.es",2,"est_4_255",,0
"acc_4_255_632","255","Ascensor","Cllon de Rosa 15",40.371800000000000,-3.751710000000000,,"http://www.crtm.es",2,"est_4_255",,0
"acc_4_256_633","256","Avda. La Peseta","Avda de la Peseta 61",40.364230000000000,-3.757030000000000,,"http://www.crtm.es",2,"est_4_256",,0
"acc_4_256_634","256","Ascensor","Avda de la Peseta 61",40.364150000000000,-3.757070000000000,,"http://www.crtm.es",2,"est_4_256",,0
"acc_4_257_635","257","Fuente de Lima","Calle de la Fuente de Lima 2",40.383820000000000,-3.783910000000000,,"http://www.crtm.es",2,"est_4_257",,0
"acc_4_257_636","257","Ascensor","Calle de la Fuente de Lima 2",40.383800000000000,-3.783960000000000,,"http://www.crtm.es",2,"est_4_257",,0
"acc_4_258_637","258","Gran Vía de Hortaleza","G.v. de Hortaleza 49 A",40.468150000000000,-3.648310000000000,,"http://www.crtm.es",2,"est_4_258",,0
"acc_4_258_638","258","Ascensor","Avda de la Gran Vía de Hortaleza SN",40.468010000000000,-3.648150000000000,,"http://www.crtm.es",2,"est_4_258",,0
"acc_4_259_639","259","Bronce","Calle del Bronce 1 A",40.393040000000000,-3.688500000000000,,"http://www.crtm.es",2,"est_4_259",,0
"acc_4_26_87","26","Pº Federico García Lorca","Paseo de Federico García Lorca 3",40.379330000000000,-3.621050000000000,,"http://www.crtm.es",2,"est_4_26",,0
"acc_4_26_88","26","Sierra Vieja","Plaza  Sierra de gador 10",40.379780000000000,-3.621870000000000,,"http://www.crtm.es",2,"est_4_26",,0
"acc_4_26_89","26","Ascensor","Paseo de Federico García Lorca 1 B",40.379490000000000,-3.621030000000000,,"http://www.crtm.es",2,"est_4_26",,0
"acc_4_260_640","260","Avda. Marqués de Corbera","Avda del Marqués de Corbera 56",40.426470000000000,-3.650710000000000,,"http://www.crtm.es",2,"est_4_260",,0
"acc_4_260_641","260","Ascensor","Avda del Marqués de Corbera 58",40.426510000000000,-3.650420000000000,,"http://www.crtm.es",2,"est_4_260",,0
"acc_4_261_474","261","Chamartín","Calle del Padre Francisco Palau y Quer SN",40.473140000000000,-3.683080000000000,,"http://www.crtm.es",2,"est_90_25",,0
"acc_4_261_642","261","Ascensor","Calle del Padre Francisco Palau y Quer SN",40.473230000000000,-3.683130000000000,,"http://www.crtm.es",2,"est_90_25",,0
"acc_4_262_643","262","Bambú","Calle del Bambú 14",40.476830000000000,-3.676420000000000,,"http://www.crtm.es",2,"est_4_262",,0
"acc_4_262_644","262","Ascensor","Calle del Bambú 14",40.477050000000000,-3.676840000000000,,"http://www.crtm.es",2,"est_4_262",,0
"acc_4_263_645","263","Arturo Soria","Calle de Arturo Soria 330",40.480200000000000,-3.666820000000000,,"http://www.crtm.es",2,"est_4_263",,0
"acc_4_263_646","263","Ascensor","Calle de Arturo Soria 330",40.480150000000000,-3.666930000000000,,"http://www.crtm.es",2,"est_4_263",,0
"acc_4_264_647","264","Capitán Cortés","Calle del Capitán Cortés 2",40.474880000000000,-3.652340000000000,,"http://www.crtm.es",2,"est_4_264",,0
"acc_4_264_648","264","Costa del Sol","Calle de la Costa del sol 20 D",40.474200000000000,-3.652040000000000,,"http://www.crtm.es",2,"est_4_264",,0
"acc_4_265_649","265","Vélez Rubio","Calle de Vélez Rubio 1 D",40.476840000000000,-3.662850000000000,,"http://www.crtm.es",2,"est_4_265",,0
"acc_4_265_650","265","Ascensor","Calle de Vélez Rubio 1 D",40.476840000000000,-3.662850000000000,,"http://www.crtm.es",2,"est_4_265",,0
"acc_4_267_651","267","Avda. Córdoba impares","Avda de Córdoba 21",40.384200000000000,-3.697880000000000,,"http://www.crtm.es",2,"est_4_267",,0
"acc_4_267_652","267","Avda. Córdoba pares","Avda de Córdoba SN",40.383850000000000,-3.698300000000000,,"http://www.crtm.es",2,"est_4_267",,0
"acc_4_267_653","267","Ascensor","Avda de Córdoba SN",40.383890000000000,-3.698370000000000,,"http://www.crtm.es",2,"est_4_267",,0
"acc_4_268_654","268","Glorieta de Málaga","Avda de Córdoba SN",40.375490000000000,-3.695880000000000,,"http://www.crtm.es",2,"est_4_268",,0
"acc_4_268_655","268","Ascensor","Avda de Córdoba SN",40.375210000000000,-3.695750000000000,,"http://www.crtm.es",2,"est_4_268",,0
"acc_4_269_656","269","Avda. Perla","Avda de la Perla 35",40.369920000000000,-3.694160000000000,,"http://www.crtm.es",2,"est_4_269",,0
"acc_4_269_657","269","Avda. Andalucia pares","Avda de Andalucía 20",40.369880000000000,-3.694620000000000,,"http://www.crtm.es",2,"est_4_269",,0
"acc_4_269_658","269","Ascensor","Avda de la Perla 37",40.369610000000000,-3.694100000000000,,"http://www.crtm.es",2,"est_4_269",,0
"acc_4_27_90","27","Congosto","Calle del Congosto 35",40.372000000000000,-3.618660000000000,,"http://www.crtm.es",2,"est_4_27",,0
"acc_4_27_91","27","Plaza de Congosto","Calle del Congosto 33",40.372330000000000,-3.618670000000000,,"http://www.crtm.es",2,"est_4_27",,0
"acc_4_27_92","27","Ascensor","Calle del Congosto 50",40.372130000000000,-3.618910000000000,,"http://www.crtm.es",2,"est_4_27",,0
"acc_4_270_659","270","Tertulia","Calle de la Tertulia 17",40.359540000000000,-3.692950000000000,,"http://www.crtm.es",2,"est_4_270",,0
"acc_4_270_660","270","Paseo Gigantes y Cabezudos","Paseo de Gigantes y Cabezudos 10",40.360050000000000,-3.693670000000000,,"http://www.crtm.es",2,"est_4_270",,0
"acc_4_270_661","270","Ascensor","Paseo de Gigantes y Cabezudos 12",40.359730000000000,-3.693660000000000,,"http://www.crtm.es",2,"est_4_270",,0
"acc_4_271_662","271","Santiago Amón","Calle de Santiago Amón 1",40.350570000000000,-3.693350000000000,,"http://www.crtm.es",2,"est_4_271",,0
"acc_4_271_663","271","Santa Petronila","Calle de Santa Petronila 3",40.351090000000000,-3.692560000000000,,"http://www.crtm.es",2,"est_4_271",,0
"acc_4_271_664","271","Ascensor","Calle de Santa Petronila 7",40.350810000000000,-3.692560000000000,,"http://www.crtm.es",2,"est_4_271",,0
"acc_4_272_665","272","Moncada","Calle de Moncada 102",40.341120000000000,-3.692490000000000,,"http://www.crtm.es",2,"est_4_272",,0
"acc_4_272_666","272","Avda. Andalucía pares","Avda de Andalucía SN",40.341670000000000,-3.693120000000000,,"http://www.crtm.es",2,"est_4_272",,0
"acc_4_272_667","272","Ascensor","Calle de Moncada 101",40.341450000000000,-3.692480000000000,,"http://www.crtm.es",2,"est_4_272",,0
"acc_4_273_668","273","Valle de Tobalina","Calle del Valle de Tobalina 54",40.341000000000000,-3.712710000000000,,"http://www.crtm.es",2,"est_4_273",,0
